date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:10:08	448896/448896	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22580cb0585e1202c373b70c2cd92ff723%22	https://www.centurypinesresort.com/activity-cameron-highlands/robots.txt	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/www.centurypinesresort.com/activity-cameron-highlands/robots.35.delayed	(from https://www.centurypinesresort.com/activity-cameron-highlands/cactus-valley)
00:10:09	2960/2960	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Dec%202024%2016:10:09%20GMT	https://www.centurypinesresort.com/activity-cameron-highlands/sitemap.xml	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/www.centurypinesresort.com/activity-cameron-highlands/sitemap.36.delayed	(from https://www.centurypinesresort.com/activity-cameron-highlands/cactus-valley)
00:10:10	2960/2960	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Dec%202024%2016:10:10%20GMT	https://www.centurypinesresort.com/activity-cameron-highlands/feed.xml	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/www.centurypinesresort.com/activity-cameron-highlands/feed.37.delayed	(from https://www.centurypinesresort.com/activity-cameron-highlands/cactus-valley)
00:10:10	135148/135148	---M-Z	200	added ('OK')	application/javascript	etag:W/%22ac56386a9abc04a2a224adbd2f2b398d%22	https://static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.5d248558.bundle.min.js	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.5d248558.bundle.min.js	(from https://www.centurypinesresort.com/activity-cameron-highlands/cactus-valley)
00:10:11	257764/257764	---M-Z	200	added ('OK')	application/javascript	etag:W/%22de39e669e3d9dd2b72a4e6cbfa0070d7%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.6284a4aa.bundle.min.js	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.parastorage.com/services/wix-thunderbolt/dist/main.6284a4aa.bundle.min.js	(from https://www.centurypinesresort.com/activity-cameron-highlands/cactus-valley)
00:10:11	166/166	---M--	200	added ('OK')	application/javascript	etag:%227276034de396f62e15b7cc118d61c360%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.renderer.1d21f023.bundle.min.js	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.parastorage.com/services/wix-thunderbolt/dist/main.renderer.1d21f023.bundle.min.js	(from https://www.centurypinesresort.com/activity-cameron-highlands/cactus-valley)
00:10:11	73015/73015	---M-Z	200	added ('OK')	application/javascript	etag:W/%229becc40fb1d85d21d0ca38e2f7069511%22	https://static.parastorage.com/unpkg/lodash@4.17.21/lodash.min.js	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.parastorage.com/unpkg/lodash@4.17.21/lodash.min.js	(from https://www.centurypinesresort.com/activity-cameron-highlands/cactus-valley)
00:10:11	10751/10751	---M-Z	200	added ('OK')	application/javascript	etag:W/%22e91b2616629791b375867c298dc846cc%22	https://static.parastorage.com/unpkg/react@18.3.1/umd/react.production.min.js	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.parastorage.com/unpkg/react@18.3.1/umd/react.production.min.js	(from https://www.centurypinesresort.com/activity-cameron-highlands/cactus-valley)
00:10:12	131835/131835	---M-Z	200	added ('OK')	application/javascript	etag:W/%227d4842a904e5d5d1b19240075998b111%22	https://static.parastorage.com/unpkg/react-dom@18.3.1/umd/react-dom.production.min.js	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.parastorage.com/unpkg/react-dom@18.3.1/umd/react-dom.production.min.js	(from https://www.centurypinesresort.com/activity-cameron-highlands/cactus-valley)
00:10:12	6088/6088	---M-Z	200	added ('OK')	application/javascript	etag:W/%220022d406fbbd37299590c9dfcb9e8438%22	https://static.parastorage.com/services/wix-thunderbolt/dist/browser-deprecation.bundle.es5.js	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.parastorage.com/services/wix-thunderbolt/dist/browser-deprecation.bundle.es5.js	(from https://www.centurypinesresort.com/activity-cameron-highlands/cactus-valley)
00:10:12	901300/901300	---M-Z	200	added ('OK')	application/javascript	etag:W/%2291c1f9856f27ccb50aecc7266d4b1223%22	https://static.parastorage.com/services/pro-gallery-tpa/1.1037.0/WixProGalleryViewerWidget.bundle.min.js	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.parastorage.com/services/pro-gallery-tpa/1.1037.0/WixProGalleryViewerWidget.bundle.min.js	(from https://www.centurypinesresort.com/activity-cameron-highlands/cactus-valley)
00:10:15	219953/219953	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Dec%202024%2016:10:13%20GMT	https://www.centurypinesresort.com/activity-cameron-highlands/decodeURIComponent(e	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/www.centurypinesresort.com/activity-cameron-highlands/decodeURIComponent(e.html	(from https://www.centurypinesresort.com/activity-cameron-highlands/cactus-valley)
00:10:15	9800/9800	---M-Z	200	added ('OK')	application/javascript	etag:%227f6a360bf47f00b1714dc34cc20ec4bd%22	https://static.parastorage.com/services/tag-manager-client/1.875.0/siteTags.bundle.min.js	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.parastorage.com/services/tag-manager-client/1.875.0/siteTags.bundle.min.js	(from https://www.centurypinesresort.com/activity-cameron-highlands/cactus-valley)
00:10:16	40797/40797	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:16%20GMT	https://static.wixstatic.com/media/3031f2_9143ea4dbe6e40268c168b8ffd6aab9b~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_9143ea4dbe6e40268c168b8ffd6aab9b~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_9143ea4dbe6e40268c168b8ffd6aab9b_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_9143ea4dbe6e40268c168b8ffd6aab9b_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/boh-tea-plantation)
00:10:16	46614/46614	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:16%20GMT	https://static.wixstatic.com/media/3031f2_cf47e2b3523248a099f581d3f2f0f705~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_cf47e2b3523248a099f581d3f2f0f705~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_cf47e2b3523248a099f581d3f2f0f705_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_cf47e2b3523248a099f581d3f2f0f705_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/boh-tea-plantation)
00:10:18	34681/34681	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:17%20GMT	https://static.wixstatic.com/media/3031f2_22d422c83622489aa3a553419d1b5e07~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_22d422c83622489aa3a553419d1b5e07~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_22d422c83622489aa3a553419d1b5e07_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_22d422c83622489aa3a553419d1b5e07_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/boh-tea-plantation)
00:10:19	39469/39469	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2014:13:19%20GMT	https://static.wixstatic.com/media/3031f2_c7e0d55f32db48be830ea4c6209bf786~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_c7e0d55f32db48be830ea4c6209bf786~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_c7e0d55f32db48be830ea4c6209bf786_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_c7e0d55f32db48be830ea4c6209bf786_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/tanah-rata-town)
00:10:21	34991/34991	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2014:13:19%20GMT	https://static.wixstatic.com/media/3031f2_55558298c30c4b5db24e482f83b937d8~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_55558298c30c4b5db24e482f83b937d8~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_55558298c30c4b5db24e482f83b937d8_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_55558298c30c4b5db24e482f83b937d8_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/tanah-rata-town)
00:10:22	35171/35171	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:21%20GMT	https://static.wixstatic.com/media/3031f2_ec00e8c23ab945b2993ba8f35003dbe8~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_ec00e8c23ab945b2993ba8f35003dbe8~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_ec00e8c23ab945b2993ba8f35003dbe8_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_ec00e8c23ab945b2993ba8f35003dbe8_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/brinchang-town)
00:10:24	43923/43923	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:22%20GMT	https://static.wixstatic.com/media/3031f2_ec3f8587b74f43f3b9b456d95a2167e4~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_ec3f8587b74f43f3b9b456d95a2167e4~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_ec3f8587b74f43f3b9b456d95a2167e4_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_ec3f8587b74f43f3b9b456d95a2167e4_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/brinchang-town)
00:10:26	43280/43280	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:25%20GMT	https://static.wixstatic.com/media/3031f2_18e27500ea8548e682c67614107da5fb~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_18e27500ea8548e682c67614107da5fb~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_18e27500ea8548e682c67614107da5fb_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_18e27500ea8548e682c67614107da5fb_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/brinchang-town)
00:10:27	54880/54880	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:26%20GMT	https://static.wixstatic.com/media/3031f2_30f3a7465afe474a9a9829781ba8c7d8~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_30f3a7465afe474a9a9829781ba8c7d8~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_30f3a7465afe474a9a9829781ba8c7d8_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_30f3a7465afe474a9a9829781ba8c7d8_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/mossy-forest)
00:10:28	47522/47522	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:27%20GMT	https://static.wixstatic.com/media/3031f2_a176852850994aeaa78d96ff99bf7512~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_a176852850994aeaa78d96ff99bf7512~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_a176852850994aeaa78d96ff99bf7512_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_a176852850994aeaa78d96ff99bf7512_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/mossy-forest)
00:10:29	55911/55911	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:28%20GMT	https://static.wixstatic.com/media/3031f2_6115254fd6774a3bbb04870265694ebb~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_6115254fd6774a3bbb04870265694ebb~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_6115254fd6774a3bbb04870265694ebb_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_6115254fd6774a3bbb04870265694ebb_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/mossy-forest)
00:10:29	38474/38474	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:29%20GMT	https://static.wixstatic.com/media/3031f2_a93b803fba7248e78a3ad5af8ee8736c~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_a93b803fba7248e78a3ad5af8ee8736c~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_a93b803fba7248e78a3ad5af8ee8736c_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_a93b803fba7248e78a3ad5af8ee8736c_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/mossy-forest-jeep-tour)
00:10:30	41777/41777	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:30%20GMT	https://static.wixstatic.com/media/3031f2_f7fc89d4b66f49ce8ab1dd0b878c6e6d~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_f7fc89d4b66f49ce8ab1dd0b878c6e6d~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_f7fc89d4b66f49ce8ab1dd0b878c6e6d_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_f7fc89d4b66f49ce8ab1dd0b878c6e6d_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/mossy-forest-jeep-tour)
00:10:31	40422/40422	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:30%20GMT	https://static.wixstatic.com/media/3031f2_b9c4728f777844ec9fccc1fb081c75b8~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_b9c4728f777844ec9fccc1fb081c75b8~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_b9c4728f777844ec9fccc1fb081c75b8_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_b9c4728f777844ec9fccc1fb081c75b8_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/mossy-forest-jeep-tour)
00:10:31	53119/53119	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:31%20GMT	https://static.wixstatic.com/media/3031f2_46dceb68a2f44316a500c39e1ba08989~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_46dceb68a2f44316a500c39e1ba08989~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_46dceb68a2f44316a500c39e1ba08989_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_46dceb68a2f44316a500c39e1ba08989_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/kea-farm-morning-market)
00:10:32	40537/40537	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:32%20GMT	https://static.wixstatic.com/media/3031f2_5721a06a3a1040eda19d3f75e00416a3~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_5721a06a3a1040eda19d3f75e00416a3~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_5721a06a3a1040eda19d3f75e00416a3_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_5721a06a3a1040eda19d3f75e00416a3_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/kea-farm-morning-market)
00:10:33	41029/41029	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:32%20GMT	https://static.wixstatic.com/media/3031f2_3a2a0358f50649bbb5e306ecb05d616f~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_3a2a0358f50649bbb5e306ecb05d616f~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_3a2a0358f50649bbb5e306ecb05d616f_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_3a2a0358f50649bbb5e306ecb05d616f_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/kea-farm-morning-market)
00:10:38	46799/46799	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:37%20GMT	https://static.wixstatic.com/media/3031f2_7c3e16712ec54faba4715413d5c916d2~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_7c3e16712ec54faba4715413d5c916d2~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_7c3e16712ec54faba4715413d5c916d2_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_7c3e16712ec54faba4715413d5c916d2_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/time-tunnel-museum)
00:10:39	41035/41035	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:38%20GMT	https://static.wixstatic.com/media/3031f2_9f8b59bc357d41f0b9feda3360d90a90~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_9f8b59bc357d41f0b9feda3360d90a90~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_9f8b59bc357d41f0b9feda3360d90a90_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_9f8b59bc357d41f0b9feda3360d90a90_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/time-tunnel-museum)
00:10:40	36325/36325	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:39%20GMT	https://static.wixstatic.com/media/3031f2_925fe45f229a49c7886e203e89b77409~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_925fe45f229a49c7886e203e89b77409~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_925fe45f229a49c7886e203e89b77409_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_925fe45f229a49c7886e203e89b77409_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/time-tunnel-museum)
00:10:40	38198/38198	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:40%20GMT	https://static.wixstatic.com/media/3031f2_bbc0b758ae544028a5ce075c51651b82~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_bbc0b758ae544028a5ce075c51651b82~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_bbc0b758ae544028a5ce075c51651b82_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_bbc0b758ae544028a5ce075c51651b82_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/green-view-garden)
00:10:43	50782/50782	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:42%20GMT	https://static.wixstatic.com/media/3031f2_6a8a96fe48254422b65e76f587f35c37~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_6a8a96fe48254422b65e76f587f35c37~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_6a8a96fe48254422b65e76f587f35c37_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_6a8a96fe48254422b65e76f587f35c37_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/green-view-garden)
00:10:44	49296/49296	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:44%20GMT	https://static.wixstatic.com/media/3031f2_25f10ee06b8b4e69a87ccde88e31db19~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_25f10ee06b8b4e69a87ccde88e31db19~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_25f10ee06b8b4e69a87ccde88e31db19_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_25f10ee06b8b4e69a87ccde88e31db19_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/big-red-strawberry-farm)
00:10:45	50910/50910	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:45%20GMT	https://static.wixstatic.com/media/3031f2_9b68e105dfb14e509fbc36a0f97bf770~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_9b68e105dfb14e509fbc36a0f97bf770~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_9b68e105dfb14e509fbc36a0f97bf770_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_9b68e105dfb14e509fbc36a0f97bf770_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/big-red-strawberry-farm)
00:10:46	47700/47700	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:46%20GMT	https://static.wixstatic.com/media/3031f2_1f11ed6126ed4e35bf5035d60fcf897e~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_1f11ed6126ed4e35bf5035d60fcf897e~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_1f11ed6126ed4e35bf5035d60fcf897e_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_1f11ed6126ed4e35bf5035d60fcf897e_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/big-red-strawberry-farm)
00:10:47	40993/40993	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:47%20GMT	https://static.wixstatic.com/media/3031f2_316ab15846bd463b80cf0ac092508e4c~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_316ab15846bd463b80cf0ac092508e4c~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_316ab15846bd463b80cf0ac092508e4c_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_316ab15846bd463b80cf0ac092508e4c_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/thompson-falls-tanah-rata)
00:10:49	45055/45055	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:48%20GMT	https://static.wixstatic.com/media/3031f2_2361d44064294833ba3ae746d8303af7~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_2361d44064294833ba3ae746d8303af7~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_2361d44064294833ba3ae746d8303af7_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_2361d44064294833ba3ae746d8303af7_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/thompson-falls-tanah-rata)
00:10:50	43589/43589	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:49%20GMT	https://static.wixstatic.com/media/3031f2_f99d7f51be6740c0b07306912267ce85~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_f99d7f51be6740c0b07306912267ce85~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_f99d7f51be6740c0b07306912267ce85_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_f99d7f51be6740c0b07306912267ce85_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/thompson-falls-tanah-rata)
00:10:51	48076/48076	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:51%20GMT	https://static.wixstatic.com/media/3031f2_fb04517162084c9f84e43477f48bc74e~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_fb04517162084c9f84e43477f48bc74e~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_fb04517162084c9f84e43477f48bc74e_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_fb04517162084c9f84e43477f48bc74e_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/mah-meri-art-gallery)
00:10:53	28715/28715	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:53%20GMT	https://static.wixstatic.com/media/3031f2_445d297cb6394d729511f719f7a5202b~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_445d297cb6394d729511f719f7a5202b~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_445d297cb6394d729511f719f7a5202b_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_445d297cb6394d729511f719f7a5202b_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/mah-meri-art-gallery)
